"Site","Type","Classification","Date","Time","Duration","Depth","Visibility","Weather","Current","Boats","Researcher","total_N","Species","Count","Functional_Group","survey_id"
"Aow Mao","Natural","Fringing",2025-04-24,"14:57",8,7.5,10,"2","None",0,"Tessa",36,"Russels_Snapper",0,"Mesopredator","Aow Mao_2025-04-24"
"Aow Mao","Natural","Fringing",2025-04-24,"14:57",8,7.5,10,"2","None",0,"Tessa",36,"lrg_Snapper",0,"HTLP","Aow Mao_2025-04-24"
"Aow Mao","Natural","Fringing",2025-04-24,"14:57",8,7.5,10,"2","None",0,"Tessa",36,"Trevally",0,"HTLP","Aow Mao_2025-04-24"
"Aow Mao","Natural","Fringing",2025-04-24,"14:57",8,7.5,10,"2","None",0,"Tessa",36,"Emperorfish",1,"Mesopredator","Aow Mao_2025-04-24"
"Aow Mao","Natural","Fringing",2025-04-24,"14:57",8,7.5,10,"2","None",0,"Tessa",36,"sml_Grouper",9,"Mesopredator","Aow Mao_2025-04-24"
"Aow Mao","Natural","Fringing",2025-04-24,"14:57",8,7.5,10,"2","None",0,"Tessa",36,"lrg_Grouper",1,"HTLP","Aow Mao_2025-04-24"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Parrotfish",3,"Herbivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Rabbitfish",50,"Herbivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Butterflyfish",8,"Herbivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Angelfish",3,"Invertivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Cleaner_Wrasse",3,"Invertivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Batfish",0,"Invertivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Thicklip",0,"Invertivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Red_Breast",1,"Invertivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Slingjaw",0,"Invertivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Sweetlips",2,"Invertivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Squirrel.Soldier",3,"Invertivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Triggerfish",1,"Invertivore","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Brown_Stripe_Snapper",2,"Mesopredator","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Russels_Snapper",113,"Mesopredator","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"lrg_Snapper",3,"HTLP","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Trevally",11,"HTLP","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"Emperorfish",2,"Mesopredator","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"sml_Grouper",5,"Mesopredator","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2019-09-01,"12:00",8,17,NA,"2","Medium",4,"GlobalReef",211,"lrg_Grouper",3,"HTLP","Chumphon_2019-09-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Parrotfish",0,"Herbivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Rabbitfish",10,"Herbivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Butterflyfish",1,"Herbivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Angelfish",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Cleaner_Wrasse",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Batfish",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Thicklip",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Red_Breast",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Slingjaw",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Sweetlips",3,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Squirrel.Soldier",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Triggerfish",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Brown_Stripe_Snapper",0,"Mesopredator","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Russels_Snapper",0,"Mesopredator","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"lrg_Snapper",0,"HTLP","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Trevally",0,"HTLP","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"Emperorfish",1,"Mesopredator","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"sml_Grouper",1,"Mesopredator","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"13:30",8,25,7,"1","Light",0,"GlobalReef",13,"lrg_Grouper",0,"HTLP","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Parrotfish",3,"Herbivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Rabbitfish",25,"Herbivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Butterflyfish",7,"Herbivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Angelfish",3,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Cleaner_Wrasse",4,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Batfish",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Thicklip",1,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Red_Breast",1,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Slingjaw",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Sweetlips",61,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Squirrel.Soldier",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Triggerfish",0,"Invertivore","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Brown_Stripe_Snapper",46,"Mesopredator","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Russels_Snapper",116,"Mesopredator","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"lrg_Snapper",11,"HTLP","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Trevally",2,"HTLP","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"Emperorfish",0,"Mesopredator","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"sml_Grouper",2,"Mesopredator","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-08-01,"10:00",8,21,10,"1","None",0,"GlobalReef",230,"lrg_Grouper",4,"HTLP","Chumphon_2023-08-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Parrotfish",4,"Herbivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Rabbitfish",33,"Herbivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Butterflyfish",14,"Herbivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Angelfish",4,"Invertivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Cleaner_Wrasse",6,"Invertivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Batfish",1,"Invertivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Thicklip",1,"Invertivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Red_Breast",1,"Invertivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Slingjaw",0,"Invertivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Sweetlips",34,"Invertivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Squirrel.Soldier",2,"Invertivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Triggerfish",2,"Invertivore","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Brown_Stripe_Snapper",0,"Mesopredator","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Russels_Snapper",17,"Mesopredator","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"lrg_Snapper",0,"HTLP","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Trevally",0,"HTLP","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"Emperorfish",28,"Mesopredator","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"sml_Grouper",19,"Mesopredator","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2023-09-01,"11:00",8,18,12,"1","None",5,"GlobalReef",194.5,"lrg_Grouper",3,"HTLP","Chumphon_2023-09-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Parrotfish",2,"Herbivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Rabbitfish",26,"Herbivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Butterflyfish",5,"Herbivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Angelfish",2,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Cleaner_Wrasse",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Batfish",2,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Thicklip",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Red_Breast",0,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Slingjaw",0,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Sweetlips",10,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Squirrel.Soldier",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Triggerfish",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Brown_Stripe_Snapper",0,"Mesopredator","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Russels_Snapper",25,"Mesopredator","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"lrg_Snapper",0,"HTLP","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Trevally",1,"HTLP","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"Emperorfish",0,"Mesopredator","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"sml_Grouper",6,"Mesopredator","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",68.5,"lrg_Grouper",1,"HTLP","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Parrotfish",2,"Herbivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Rabbitfish",25,"Herbivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Butterflyfish",11,"Herbivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Angelfish",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Cleaner_Wrasse",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Batfish",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Thicklip",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Red_Breast",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Slingjaw",0,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Sweetlips",2,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Squirrel.Soldier",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Triggerfish",1,"Invertivore","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Brown_Stripe_Snapper",10,"Mesopredator","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Russels_Snapper",0,"Mesopredator","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"lrg_Snapper",0,"HTLP","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Trevally",4,"HTLP","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"Emperorfish",1,"Mesopredator","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"sml_Grouper",6,"Mesopredator","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2024-10-01,"13:15",8,18,8,"5","Medium",2,"GlobalReef",60,"lrg_Grouper",1,"HTLP","Chumphon_2024-10-01"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Parrotfish",6,"Herbivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Rabbitfish",55,"Herbivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Butterflyfish",16,"Herbivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Angelfish",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Cleaner_Wrasse",1,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Batfish",2,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Thicklip",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Red_Breast",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Slingjaw",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Sweetlips",2,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Squirrel.Soldier",2,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Triggerfish",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Brown_Stripe_Snapper",2,"Mesopredator","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Russels_Snapper",0,"Mesopredator","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"lrg_Snapper",0,"HTLP","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Trevally",1,"HTLP","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"Emperorfish",0,"Mesopredator","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"sml_Grouper",0,"Mesopredator","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Camille",426,"lrg_Grouper",2,"HTLP","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Parrotfish",3,"Herbivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Rabbitfish",15,"Herbivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Butterflyfish",1,"Herbivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Angelfish",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Cleaner_Wrasse",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Batfish",3,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Thicklip",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Red_Breast",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Slingjaw",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Sweetlips",2,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Squirrel.Soldier",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Triggerfish",0,"Invertivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Brown_Stripe_Snapper",2,"Mesopredator","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Russels_Snapper",0,"Mesopredator","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"lrg_Snapper",0,"HTLP","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Trevally",0,"HTLP","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"Emperorfish",0,"Mesopredator","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"sml_Grouper",0,"Mesopredator","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Martin",258,"lrg_Grouper",2,"HTLP","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Elise",319,"Parrotfish",4,"Herbivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Elise",319,"Rabbitfish",49,"Herbivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Elise",319,"Butterflyfish",3,"Herbivore","Chumphon_2025-03-03"
"Chumphon","Natural","Pinnacle",2025-03-03,"08:00",8,22,8,"2","None",7,"Elise",319,"Angelfish",0,"Invertivore","Chumphon_2025-03-03"
